date,market_id,channel,sessions,quote_starts,bookings,media_spend,tracking_quality_pct
2026-01-27,M019,Affiliate,3512,738,192,511,90.1
2026-01-27,M020,Paid Search,1109,89,20,7657,90.0
2026-01-27,M020,Organic Search,6585,1119,448,157,78.5
2026-01-27,M020,Direct,6977,1116,234,588,83.7
2026-01-27,M020,Email,7072,1061,212,554,94.2
2026-01-27,M020,Affiliate,2606,443,168,223,87.8
2026-01-28,M001,Paid Search,4406,881,352,1446,98.5
2026-01-28,M001,Organic Search,2866,344,144,354,87.5
2026-01-28,M001,Direct,2221,422,84,611,96.6
2026-01-28,M001,Email,3982,358,100,748,78.5
2026-01-28,M001,Affiliate,939,122,46,131,95.3
2026-01-28,M002,Paid Search,981,128,46,2333,85.7
2026-01-28,M002,Organic Search,680,61,12,44,88.0
2026-01-28,M002,Direct,5872,822,271,500,85.4
2026-01-28,M002,Email,3070,583,192,135,96.1
2026-01-28,M002,Affiliate,3093,619,136,23,80.2
2026-01-28,M003,Paid Search,3813,572,160,2610,92.2
2026-01-28,M003,Organic Search,607,73,23,829,98.9
2026-01-28,M003,Direct,4218,506,197,586,97.9
2026-01-28,M003,Email,4003,600,180,61,93.8
2026-01-28,M003,Affiliate,1141,240,96,51,94.5
2026-01-28,M004,Paid Search,6830,1298,415,6512,85.7
2026-01-28,M004,Organic Search,4778,860,301,48,88.1
2026-01-28,M004,Direct,6681,601,192,882,82.0
2026-01-28,M004,Email,1453,218,87,295,95.5
2026-01-28,M004,Affiliate,3574,643,186,372,84.5
2026-01-28,M005,Paid Search,4875,878,316,3427,90.4
2026-01-28,M005,Organic Search,1247,249,70,303,83.0
2026-01-28,M005,Direct,3376,641,237,387,89.7
2026-01-28,M005,Email,6080,1034,424,633,79.5
2026-01-28,M005,Affiliate,2043,449,90,790,89.3
2026-01-28,M006,Paid Search,2433,438,79,2748,86.3
2026-01-28,M006,Organic Search,2984,597,191,235,88.6
2026-01-28,M006,Direct,784,165,59,251,97.4
2026-01-28,M006,Email,1082,184,39,249,92.5
2026-01-28,M006,Affiliate,5529,1161,348,662,93.2
2026-01-28,M007,Paid Search,2669,427,90,7814,83.1
2026-01-28,M007,Organic Search,5379,1022,256,821,81.4
2026-01-28,M007,Direct,4572,640,198,297,91.9
2026-01-28,M007,Email,6087,852,204,6,91.3
2026-01-28,M007,Affiliate,723,152,49,115,94.8
2026-01-28,M008,Paid Search,1760,334,120,4997,85.5
2026-01-28,M008,Organic Search,1438,158,63,43,86.7
2026-01-28,M008,Direct,760,106,39,824,89.9
2026-01-28,M008,Email,3494,314,63,71,96.4
2026-01-28,M008,Affiliate,4379,569,182,803,98.8
2026-01-28,M009,Paid Search,6420,963,270,7028,87.0
2026-01-28,M009,Organic Search,3163,285,60,649,96.1
2026-01-28,M009,Direct,2429,267,96,232,88.6
2026-01-28,M009,Email,1695,322,71,781,96.2
2026-01-28,M009,Affiliate,2455,417,75,284,83.2
2026-01-28,M010,Paid Search,2283,297,122,4093,84.8
2026-01-28,M010,Organic Search,1750,193,46,866,79.4
2026-01-28,M010,Direct,2864,286,72,202,97.8
2026-01-28,M010,Email,4202,378,125,436,98.6
2026-01-28,M010,Affiliate,1920,250,80,452,82.5
2026-01-28,M011,Paid Search,1942,388,93,1806,97.4
2026-01-28,M011,Organic Search,4990,399,112,592,88.0
2026-01-28,M011,Direct,3608,613,245,642,90.9
2026-01-28,M011,Email,4580,412,82,381,94.2
2026-01-28,M011,Affiliate,1178,247,74,668,80.2
2026-01-28,M012,Paid Search,1704,307,74,6863,90.9
2026-01-28,M012,Organic Search,5596,1175,353,568,81.7
2026-01-28,M012,Direct,676,68,18,453,86.8
2026-01-28,M012,Email,4245,722,181,660,93.1
2026-01-28,M012,Affiliate,7013,771,324,846,95.2
2026-01-28,M013,Paid Search,5921,592,142,6139,80.0
2026-01-28,M013,Organic Search,5327,479,187,393,83.6
2026-01-28,M013,Direct,3198,480,134,166,80.3
2026-01-28,M013,Email,2558,358,93,225,94.6
2026-01-28,M013,Affiliate,1139,182,60,466,85.2
2026-01-28,M014,Paid Search,4486,628,176,1286,90.3
2026-01-28,M014,Organic Search,3701,481,197,731,96.3
2026-01-28,M014,Direct,1608,145,36,697,93.7
2026-01-28,M014,Email,853,162,58,347,81.6
2026-01-28,M014,Affiliate,4567,913,383,333,86.2
2026-01-28,M015,Paid Search,3910,782,227,5292,83.3
2026-01-28,M015,Organic Search,6301,1071,418,64,83.1
2026-01-28,M015,Direct,578,116,48,495,89.3
2026-01-28,M015,Email,3425,617,191,487,83.0
2026-01-28,M015,Affiliate,3206,481,96,5,91.4
2026-01-28,M016,Paid Search,827,116,46,7758,95.5
2026-01-28,M016,Organic Search,3484,592,219,656,89.4
2026-01-28,M016,Direct,5984,1197,491,509,97.5
2026-01-28,M016,Email,5031,755,234,167,78.2
2026-01-28,M016,Affiliate,3443,379,148,270,85.4
2026-01-28,M017,Paid Search,5512,992,179,4028,87.0
2026-01-28,M017,Organic Search,6987,1537,369,272,92.9
2026-01-28,M017,Direct,6764,676,135,767,91.5
2026-01-28,M017,Email,6149,922,350,588,90.3
2026-01-28,M017,Affiliate,1738,330,99,106,78.7
2026-01-28,M018,Paid Search,6797,1155,231,5346,81.1
2026-01-28,M018,Organic Search,4991,799,200,372,88.7
2026-01-28,M018,Direct,3775,642,161,798,88.9
2026-01-28,M018,Email,6086,974,370,197,92.6
2026-01-28,M018,Affiliate,6341,698,133,730,95.2
2026-01-28,M019,Paid Search,5745,632,265,2860,98.6
2026-01-28,M019,Organic Search,5439,816,228,295,90.0
2026-01-28,M019,Direct,3920,588,188,311,78.3
2026-01-28,M019,Email,3253,586,117,687,86.4
2026-01-28,M019,Affiliate,3956,435,152,73,97.9
2026-01-28,M020,Paid Search,4007,761,289,2672,86.7
2026-01-28,M020,Organic Search,1726,224,56,800,99.0
2026-01-28,M020,Direct,6191,991,396,798,96.7
2026-01-28,M020,Email,6045,605,194,427,86.4
2026-01-28,M020,Affiliate,2382,191,48,389,84.2
2026-01-29,M001,Paid Search,2282,274,66,4846,87.1
2026-01-29,M001,Organic Search,4988,449,139,655,78.4
2026-01-29,M001,Direct,2527,379,125,374,78.7
2026-01-29,M001,Email,1383,249,82,13,78.2
2026-01-29,M001,Affiliate,5422,868,234,108,89.6
2026-01-29,M002,Paid Search,4757,476,114,5675,79.0
2026-01-29,M002,Organic Search,1691,304,73,718,89.3
2026-01-29,M002,Direct,4160,458,169,339,96.6
2026-01-29,M002,Email,1145,240,65,893,85.8
2026-01-29,M002,Affiliate,4238,848,178,247,89.6
2026-01-29,M003,Paid Search,852,94,27,5088,88.8
2026-01-29,M003,Organic Search,6038,604,236,417,87.5
2026-01-29,M003,Direct,4564,456,137,524,82.2
2026-01-29,M003,Email,2854,228,43,116,96.1
2026-01-29,M003,Affiliate,2847,285,77,336,83.2
2026-01-29,M004,Paid Search,1108,233,82,4251,91.5
2026-01-29,M004,Organic Search,1570,157,53,469,82.1
2026-01-29,M004,Direct,1169,140,49,187,83.9
2026-01-29,M004,Email,4916,688,248,490,94.2
2026-01-29,M004,Affiliate,4833,580,128,456,93.5
2026-01-29,M005,Paid Search,6570,723,296,1844,79.7
2026-01-29,M005,Organic Search,1583,174,42,135,83.6
2026-01-29,M005,Direct,3505,736,221,649,97.9
2026-01-29,M005,Email,5858,1172,258,898,85.4
2026-01-29,M005,Affiliate,3317,299,102,18,82.9
2026-01-29,M006,Paid Search,4312,517,129,8093,79.9
2026-01-29,M006,Organic Search,6253,625,131,93,88.0
2026-01-29,M006,Direct,4927,887,257,343,82.0
2026-01-29,M006,Email,555,50,12,890,96.4
2026-01-29,M006,Affiliate,2140,214,75,139,95.4
2026-01-29,M007,Paid Search,3593,431,142,6714,79.6
2026-01-29,M007,Organic Search,3461,519,104,184,86.8
2026-01-29,M007,Direct,3862,695,146,486,79.2
2026-01-29,M007,Email,6104,1038,332,799,90.5
2026-01-29,M007,Affiliate,2578,232,90,382,83.9
2026-01-29,M008,Paid Search,1832,256,72,4649,94.2
2026-01-29,M008,Organic Search,3811,343,130,222,90.5
2026-01-29,M008,Direct,971,87,20,270,84.7
2026-01-29,M008,Email,4508,721,202,339,89.5
2026-01-29,M008,Affiliate,1504,301,96,493,95.8
2026-01-29,M009,Paid Search,1199,108,28,2794,83.9
2026-01-29,M009,Organic Search,1046,199,68,665,91.2
2026-01-29,M009,Direct,5339,641,135,667,91.0
2026-01-29,M009,Email,6957,696,258,502,81.8
2026-01-29,M009,Affiliate,4073,367,103,752,97.1
2026-01-29,M010,Paid Search,547,77,32,2483,89.6
2026-01-29,M010,Organic Search,5065,810,340,578,85.5
2026-01-29,M010,Direct,4699,470,113,777,98.8
2026-01-29,M010,Email,451,99,26,393,98.4
2026-01-29,M010,Affiliate,5963,1133,283,184,78.8
2026-01-29,M011,Paid Search,7194,1079,313,3934,89.1
2026-01-29,M011,Organic Search,6381,1021,265,173,94.4
2026-01-29,M011,Direct,6833,1298,519,736,80.0
2026-01-29,M011,Email,1993,438,96,427,91.2
2026-01-29,M011,Affiliate,4623,647,252,202,81.4
2026-01-29,M012,Paid Search,1719,327,65,5498,80.8
2026-01-29,M012,Organic Search,4018,362,112,651,90.0
2026-01-29,M012,Direct,1378,234,96,578,93.8
2026-01-29,M012,Email,3910,469,117,377,89.6
2026-01-29,M012,Affiliate,6109,550,226,329,85.3
2026-01-29,M013,Paid Search,5455,655,269,5813,88.4
2026-01-29,M013,Organic Search,6578,658,178,148,86.3
2026-01-29,M013,Direct,6632,995,179,404,98.5
2026-01-29,M013,Email,4755,808,194,345,96.4
2026-01-29,M013,Affiliate,5525,718,151,794,86.9
2026-01-29,M014,Paid Search,3243,357,143,4523,82.3
2026-01-29,M014,Organic Search,3185,637,197,719,92.9
2026-01-29,M014,Direct,1823,292,67,295,90.5
2026-01-29,M014,Email,2335,327,114,399,89.8
2026-01-29,M014,Affiliate,5811,1046,293,588,83.6
2026-01-29,M015,Paid Search,2352,212,45,7751,97.3
2026-01-29,M015,Organic Search,6821,750,270,876,85.8
2026-01-29,M015,Direct,1072,161,52,791,95.7
2026-01-29,M015,Email,1782,285,114,342,79.2
2026-01-29,M015,Affiliate,6882,895,206,817,88.7
2026-01-29,M016,Paid Search,1351,122,23,6851,89.7
2026-01-29,M016,Organic Search,6857,754,271,446,87.8
2026-01-29,M016,Direct,656,138,44,396,85.9
2026-01-29,M016,Email,2242,404,117,478,78.3
2026-01-29,M016,Affiliate,5282,1004,412,150,84.3
2026-01-29,M017,Paid Search,4272,384,104,7872,93.6
2026-01-29,M017,Organic Search,3691,406,150,374,82.9
2026-01-29,M017,Direct,451,90,18,543,79.2
2026-01-29,M017,Email,5388,431,164,304,94.0
2026-01-29,M017,Affiliate,3393,339,136,325,83.6
2026-01-29,M018,Paid Search,2596,389,82,6358,98.8
2026-01-29,M018,Organic Search,7019,1053,284,432,79.3
2026-01-29,M018,Direct,3873,542,195,95,93.3
2026-01-29,M018,Email,4344,782,250,453,95.7
2026-01-29,M018,Affiliate,2197,308,123,480,83.3
2026-01-29,M019,Paid Search,3510,421,122,7425,81.7
2026-01-29,M019,Organic Search,7187,791,332,369,82.0
2026-01-29,M019,Direct,4111,740,200,163,91.1
2026-01-29,M019,Email,3058,550,226,636,83.7
2026-01-29,M019,Affiliate,6149,799,240,6,90.2
2026-01-29,M020,Paid Search,6700,871,279,7479,93.8
2026-01-29,M020,Organic Search,2245,471,170,645,86.7
2026-01-29,M020,Direct,3227,549,132,39,96.8
2026-01-29,M020,Email,6104,732,146,809,91.9
2026-01-29,M020,Affiliate,4493,674,202,892,80.4
2026-01-30,M001,Paid Search,4314,690,207,1009,80.2
2026-01-30,M001,Organic Search,5705,913,374,862,84.9
2026-01-30,M001,Direct,3745,599,252,125,94.3
2026-01-30,M001,Email,4226,380,106,277,97.5
2026-01-30,M001,Affiliate,3358,537,156,89,91.2
2026-01-30,M002,Paid Search,6441,1417,453,7310,81.8
2026-01-30,M002,Organic Search,6632,1061,424,55,88.6
2026-01-30,M002,Direct,3457,484,198,795,92.3
2026-01-30,M002,Email,2339,444,84,159,78.6
2026-01-30,M002,Affiliate,6827,819,164,3,91.1
2026-01-30,M003,Paid Search,4402,836,176,7177,91.1
2026-01-30,M003,Organic Search,5243,891,249,355,89.8
2026-01-30,M003,Direct,467,79,24,677,86.5
2026-01-30,M003,Email,1863,335,70,363,91.5
2026-01-30,M003,Affiliate,2950,472,109,674,83.7
2026-01-30,M004,Paid Search,1037,104,20,2377,85.2
2026-01-30,M004,Organic Search,2998,510,122,722,96.6
2026-01-30,M004,Direct,4849,582,169,888,91.3
2026-01-30,M004,Email,6190,929,325,553,98.5
2026-01-30,M004,Affiliate,6822,955,258,322,94.5
2026-01-30,M005,Paid Search,1038,104,33,4301,96.6
2026-01-30,M005,Organic Search,2387,477,119,655,97.2
2026-01-30,M005,Direct,4146,498,120,102,88.4
2026-01-30,M005,Email,6631,995,209,78,80.2
2026-01-30,M005,Affiliate,4561,502,110,1,84.6
2026-01-30,M006,Paid Search,5196,883,212,1255,95.9
2026-01-30,M006,Organic Search,828,91,27,27,93.6
2026-01-30,M006,Direct,3508,631,120,309,87.5
2026-01-30,M006,Email,4291,729,204,677,87.4
2026-01-30,M006,Affiliate,4127,825,190,601,92.0
2026-01-30,M007,Paid Search,2229,379,144,2776,80.7
2026-01-30,M007,Organic Search,1697,305,64,6,89.5
2026-01-30,M007,Direct,3047,640,243,226,91.7
2026-01-30,M007,Email,7015,1193,489,412,80.9
2026-01-30,M007,Affiliate,1281,231,44,65,81.0
2026-01-30,M008,Paid Search,1986,298,86,3262,95.2
2026-01-30,M008,Organic Search,2320,464,162,330,83.1
2026-01-30,M008,Direct,2886,346,128,178,94.7
2026-01-30,M008,Email,5001,850,357,789,79.3
2026-01-30,M008,Affiliate,6105,1038,415,684,93.2
2026-01-30,M009,Paid Search,7051,635,191,6830,78.4
2026-01-30,M009,Organic Search,5513,551,121,673,84.1
2026-01-30,M009,Direct,2268,499,105,380,98.9
2026-01-30,M009,Email,747,127,37,172,80.2
2026-01-30,M009,Affiliate,5261,684,192,62,85.9
2026-01-30,M010,Paid Search,5984,957,402,4383,98.6
2026-01-30,M010,Organic Search,1843,369,111,708,93.5
2026-01-30,M010,Direct,1477,295,118,51,94.7
2026-01-30,M010,Email,2375,356,96,878,78.1
2026-01-30,M010,Affiliate,3142,377,128,150,78.7
2026-01-30,M011,Paid Search,1954,156,51,2164,80.4
2026-01-30,M011,Organic Search,2224,423,169,466,94.2
2026-01-30,M011,Direct,2759,414,149,793,89.9
2026-01-30,M011,Email,5686,1137,375,504,88.8
2026-01-30,M011,Affiliate,4176,459,188,307,94.6
2026-01-30,M012,Paid Search,1752,333,137,3326,89.6
2026-01-30,M012,Organic Search,1451,116,39,3,96.4
2026-01-30,M012,Direct,2660,532,154,110,83.1
2026-01-30,M012,Email,3807,495,119,21,93.1
2026-01-30,M012,Affiliate,3420,684,274,823,93.0
2026-01-30,M013,Paid Search,3472,382,115,2704,87.1
2026-01-30,M013,Organic Search,2007,181,36,316,87.7
2026-01-30,M013,Direct,5343,695,160,652,93.5
2026-01-30,M013,Email,1002,200,60,673,92.5
2026-01-30,M013,Affiliate,2065,413,120,32,86.2
2026-01-30,M014,Paid Search,2287,252,86,3752,89.0
2026-01-30,M014,Organic Search,5380,807,242,269,97.5
2026-01-30,M014,Direct,5520,497,139,34,82.0
2026-01-30,M014,Email,4138,621,180,158,84.2
2026-01-30,M014,Affiliate,606,91,35,486,81.2
2026-01-30,M015,Paid Search,1666,333,110,6160,94.5
2026-01-30,M015,Organic Search,964,193,44,774,97.6
2026-01-30,M015,Direct,3877,543,109,625,80.9
2026-01-30,M015,Email,6478,1360,299,1,79.5
2026-01-30,M015,Affiliate,1012,101,25,841,85.0
2026-01-30,M016,Paid Search,1986,298,66,7005,90.1
2026-01-30,M016,Organic Search,2925,439,140,662,90.2
2026-01-30,M016,Direct,6053,666,266,715,97.5
2026-01-30,M016,Email,7165,573,195,752,91.8
2026-01-30,M016,Affiliate,3570,464,167,789,97.8
2026-01-30,M017,Paid Search,1733,243,95,4749,87.3
2026-01-30,M017,Organic Search,5052,909,209,284,96.5
2026-01-30,M017,Direct,5205,1093,284,259,90.5
2026-01-30,M017,Email,5885,589,112,762,98.6
2026-01-30,M017,Affiliate,3083,617,191,870,93.7
2026-01-30,M018,Paid Search,3705,815,269,5374,83.7
2026-01-30,M018,Organic Search,1217,146,37,506,88.0
2026-01-30,M018,Direct,2203,485,199,523,79.6
2026-01-30,M018,Email,3031,394,146,332,96.5
2026-01-30,M018,Affiliate,1683,353,102,134,83.0
2026-01-30,M019,Paid Search,2167,433,165,3978,81.2
2026-01-30,M019,Organic Search,1704,324,97,425,90.8
2026-01-30,M019,Direct,6892,1241,298,140,95.0
2026-01-30,M019,Email,4430,576,115,738,82.0
2026-01-30,M019,Affiliate,4863,486,165,164,94.0
2026-01-30,M020,Paid Search,5442,490,137,4246,97.2
2026-01-30,M020,Organic Search,1630,179,47,211,83.8
2026-01-30,M020,Direct,4000,320,86,96,89.0
2026-01-30,M020,Email,3784,492,187,743,97.8
2026-01-30,M020,Affiliate,3900,819,254,405,98.8
2026-01-31,M001,Paid Search,6662,1399,322,1350,86.8
2026-01-31,M001,Organic Search,3707,371,119,354,98.1
2026-01-31,M001,Direct,2310,254,81,637,86.9
2026-01-31,M001,Email,5543,1219,232,886,91.5
2026-01-31,M001,Affiliate,2808,449,108,358,85.1
2026-01-31,M002,Paid Search,2294,206,37,5228,85.8
2026-01-31,M002,Organic Search,6756,1419,341,78,82.5
2026-01-31,M002,Direct,6179,556,206,249,98.2
2026-01-31,M002,Email,6521,978,293,140,87.8
2026-01-31,M002,Affiliate,3570,393,94,139,80.5
2026-01-31,M003,Paid Search,4591,551,149,2222,96.1
2026-01-31,M003,Organic Search,6395,1407,352,587,82.2
2026-01-31,M003,Direct,4760,428,128,6,94.8
2026-01-31,M003,Email,4335,477,167,421,79.4
2026-01-31,M003,Affiliate,4162,666,140,310,86.6
2026-01-31,M004,Paid Search,3766,678,142,6233,89.3
2026-01-31,M004,Organic Search,756,76,14,97,84.6
2026-01-31,M004,Direct,2922,351,105,718,96.4
2026-01-31,M004,Email,5648,791,245,413,80.6
2026-01-31,M004,Affiliate,2973,476,157,448,84.2
2026-01-31,M005,Paid Search,4157,790,166,5246,81.7
2026-01-31,M005,Organic Search,4802,720,252,18,85.1
2026-01-31,M005,Direct,4194,713,285,635,79.6
2026-01-31,M005,Email,906,145,42,465,89.2
2026-01-31,M005,Affiliate,3198,576,202,748,89.3
2026-01-31,M006,Paid Search,3452,414,99,4939,92.9
2026-01-31,M006,Organic Search,6342,1015,335,747,80.3
2026-01-31,M006,Direct,6765,1082,238,320,81.7
2026-01-31,M006,Email,5483,932,280,454,78.7
2026-01-31,M006,Affiliate,4067,407,126,743,86.1
2026-01-31,M007,Paid Search,2062,412,161,1478,96.4
2026-01-31,M007,Organic Search,3599,648,240,726,78.2
2026-01-31,M007,Direct,6158,801,312,707,83.3
2026-01-31,M007,Email,4167,583,233,455,85.6
2026-01-31,M007,Affiliate,5134,462,92,530,95.9
2026-01-31,M008,Paid Search,2439,439,145,3041,83.5
2026-01-31,M008,Organic Search,7190,1007,222,772,95.7
2026-01-31,M008,Direct,2092,397,87,836,84.1
2026-01-31,M008,Email,6319,1390,403,464,91.2
2026-01-31,M008,Affiliate,4322,475,171,53,89.9
2026-01-31,M009,Paid Search,3905,547,148,2969,98.9
2026-01-31,M009,Organic Search,4776,525,116,184,80.8
2026-01-31,M009,Direct,2680,295,74,399,95.6
2026-01-31,M009,Email,4494,629,245,211,89.8
2026-01-31,M009,Affiliate,5127,872,174,609,86.8
2026-01-31,M010,Paid Search,1185,249,97,5726,92.4
2026-01-31,M010,Organic Search,4866,681,245,283,87.5
2026-01-31,M010,Direct,5979,598,144,668,86.4
2026-01-31,M010,Email,6441,902,280,668,81.6
2026-01-31,M010,Affiliate,4440,799,272,179,87.6
2026-01-31,M011,Paid Search,6861,686,185,3765,87.1
2026-01-31,M011,Organic Search,4644,929,260,219,97.0
2026-01-31,M011,Direct,6540,589,236,513,96.1
2026-01-31,M011,Email,4115,329,76,91,93.8
2026-01-31,M011,Affiliate,5620,674,135,153,97.2
2026-01-31,M012,Paid Search,4098,533,171,1989,82.2
2026-01-31,M012,Organic Search,3079,339,139,293,79.7
2026-01-31,M012,Direct,2629,315,91,775,95.3
2026-01-31,M012,Email,4473,537,166,38,85.1
2026-01-31,M012,Affiliate,5682,455,127,381,98.9
2026-01-31,M013,Paid Search,597,90,19,3114,80.9
2026-01-31,M013,Organic Search,833,83,27,793,89.6
2026-01-31,M013,Direct,3355,738,244,75,84.5
2026-01-31,M013,Email,1495,269,105,419,96.4
2026-01-31,M013,Affiliate,4060,325,114,869,87.6
2026-01-31,M014,Paid Search,2088,292,73,7351,98.7
2026-01-31,M014,Organic Search,845,127,52,777,80.0
2026-01-31,M014,Direct,6841,958,201,407,83.8
2026-01-31,M014,Email,6974,628,201,294,81.1
2026-01-31,M014,Affiliate,4560,547,181,751,91.5
2026-01-31,M015,Paid Search,972,165,30,6786,97.8
2026-01-31,M015,Organic Search,1439,273,98,357,78.7
2026-01-31,M015,Direct,4974,1045,314,688,91.4
2026-01-31,M015,Email,7162,788,284,302,88.7
2026-01-31,M015,Affiliate,5880,647,142,226,92.8
2026-01-31,M016,Paid Search,1376,220,46,3363,90.4
2026-01-31,M016,Organic Search,6733,606,212,635,86.8
2026-01-31,M016,Direct,2227,267,75,1,78.6
2026-01-31,M016,Email,4185,586,117,532,88.4
2026-01-31,M016,Affiliate,6290,1069,224,476,85.2
2026-01-31,M017,Paid Search,2219,377,136,3549,83.0
2026-01-31,M017,Organic Search,3982,677,271,205,90.7
2026-01-31,M017,Direct,7009,1192,262,472,83.3
2026-01-31,M017,Email,6636,1394,460,311,92.3
2026-01-31,M017,Affiliate,5248,472,194,372,84.7
2026-01-31,M018,Paid Search,1527,305,98,2681,86.1
2026-01-31,M018,Organic Search,3125,469,155,140,88.2
2026-01-31,M018,Direct,1379,165,64,224,92.1
2026-01-31,M018,Email,5517,1048,398,216,86.8
2026-01-31,M018,Affiliate,3509,316,82,646,84.3
2026-01-31,M019,Paid Search,3333,333,130,3609,91.3
2026-01-31,M019,Organic Search,5123,512,143,555,88.3
2026-01-31,M019,Direct,4424,929,307,23,95.8
2026-01-31,M019,Email,5829,1166,233,535,92.0
2026-01-31,M019,Affiliate,1629,147,41,89,93.3
2026-01-31,M020,Paid Search,5115,716,158,7666,78.5
2026-01-31,M020,Organic Search,6971,1534,430,401,92.9
2026-01-31,M020,Direct,5688,796,223,740,96.6
2026-01-31,M020,Email,6417,578,162,650,84.8
2026-01-31,M020,Affiliate,5778,751,240,314,83.2
2026-02-01,M001,Paid Search,5718,1086,195,3540,78.1
2026-02-01,M001,Organic Search,4696,798,168,646,97.7
2026-02-01,M001,Direct,6434,708,276,472,97.1
2026-02-01,M001,Email,3081,555,178,126,84.7
2026-02-01,M001,Affiliate,1170,222,91,587,86.3
2026-02-01,M002,Paid Search,6212,621,224,5975,93.4
2026-02-01,M002,Organic Search,1024,205,72,509,82.8
2026-02-01,M002,Direct,2762,525,121,604,87.2
2026-02-01,M002,Email,3459,277,80,62,92.5
2026-02-01,M002,Affiliate,7019,632,145,478,90.5
2026-02-01,M003,Paid Search,3308,629,157,743,82.6
2026-02-01,M003,Organic Search,2366,473,114,831,98.6
2026-02-01,M003,Direct,2338,397,151,577,87.4
2026-02-01,M003,Email,5391,593,154,491,85.5
2026-02-01,M003,Affiliate,757,106,35,517,89.8
2026-02-01,M004,Paid Search,461,78,25,6080,88.1
2026-02-01,M004,Organic Search,2202,198,75,573,81.7
2026-02-01,M004,Direct,2003,240,96,844,96.0
2026-02-01,M004,Email,1093,175,56,840,98.8
2026-02-01,M004,Affiliate,3628,508,152,121,84.7
2026-02-01,M005,Paid Search,4538,545,114,6301,79.3
2026-02-01,M005,Organic Search,5639,789,213,836,95.9
2026-02-01,M005,Direct,2886,260,55,605,95.4
2026-02-01,M005,Email,3478,313,113,687,85.1
2026-02-01,M005,Affiliate,4146,622,168,656,81.8
2026-02-01,M006,Paid Search,3268,556,189,2935,90.2
2026-02-01,M006,Organic Search,1925,366,135,883,88.2
2026-02-01,M006,Direct,5640,620,217,755,93.3
2026-02-01,M006,Email,6412,898,180,99,92.8
2026-02-01,M006,Affiliate,4311,776,186,765,90.2
2026-02-01,M007,Paid Search,4331,433,113,1031,95.6
2026-02-01,M007,Organic Search,5367,859,180,335,95.3
2026-02-01,M007,Direct,7085,638,185,854,87.2
2026-02-01,M007,Email,557,100,36,436,86.1
2026-02-01,M007,Affiliate,5622,900,324,130,92.5
2026-02-01,M008,Paid Search,1827,347,94,6501,93.2
2026-02-01,M008,Organic Search,5978,897,305,623,94.1
2026-02-01,M008,Direct,2158,194,78,218,83.2
2026-02-01,M008,Email,4582,962,317,466,95.0
2026-02-01,M008,Affiliate,3091,433,156,612,95.3
2026-02-01,M009,Paid Search,6165,1233,432,4956,96.4
2026-02-01,M009,Organic Search,1306,209,46,323,79.9
